# schema=dynamics.v1
# stride=128
# time_cs=centiseconds_relative_to_onset
subject_id	label	site	time_cs	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63
chb11_chb11_82_222	4	chb11	5102	0.26919562	0.87447729	0.45117598	0.53454790	-0.46793484	1.20773673	0.56037483	-0.47637433	0.18781256	0.65293497	0.54327228	0.58117209	-0.61681260	1.17056049	0.59397792	-0.44558448	0.15164231	0.47359119	0.67374203	0.52289186	-0.64472718	1.18914861	0.58557715	-0.19926569	0.14259975	0.06215546	0.75048895	0.49957977	-0.75638550	1.22632485	0.52677175	-0.12229106	0.08834437	-0.18048613	0.81188648	0.38301932	-0.86804382	1.15197236	0.45116481	-0.13768599	0.15164231	-0.10663869	0.81188648	1.29219085	-0.82151952	1.20773673	0.49316867	-0.07610629	0.18781256	0.05160582	0.78886241	1.38543921	-0.81221466	1.41220606	0.59397792	-0.13768599	0.14259975	0.16765180	0.70444080	0.86091717	-0.72847092	1.44938230	0.62758100	-0.33782001
chb11_chb11_82_223	4	chb11	5152	0.01600387	-0.01169198	-0.19349811	-0.96908193	-0.21670361	1.26350109	0.97201261	-2.03126173	-0.01112381	0.32589631	-0.27791972	-1.01570611	-0.16087445	1.00326740	0.93000875	-2.16981606	-0.02920894	0.05160582	-0.39304009	-1.33041934	-0.04921613	0.79879806	0.98881415	-2.13902621	-0.06537919	-0.11718833	-0.51583516	-1.42366770	-0.05852099	0.53856437	0.89640567	-1.96968203	-0.13771969	0.42084302	-0.69235306	-1.43532374	-0.22600847	0.40844752	0.82079873	-1.81573279	-0.16484738	0.16765180	-0.76142528	-1.09729843	-0.33766679	0.46421188	0.87960413	-1.56941399	-0.08346431	-0.24378394	-0.69235306	-0.61940058	-0.36558137	0.38985940	0.92160798	-1.41546474	-0.08346431	-0.37037955	-0.70002775	-0.17647086	-0.42141053	0.18539007	0.89640567	-1.27691042
chb11_chb11_82_224	4	chb11	5202	-0.03825150	0.56853790	-0.08605243	0.23149073	0.22992968	1.35644170	0.36715710	-0.92282715	-0.06537919	0.64238534	-0.08605243	-0.05991040	0.18340538	1.17056049	0.24954631	-1.04598655	-0.10154944	0.68458388	0.04441733	0.09161819	0.16479566	0.79879806	0.32515325	-1.09217132	-0.11963456	0.92722547	0.24395931	0.17321050	0.15549080	0.31550691	0.45956558	-1.41546474	-0.15580481	0.88502693	0.27465807	0.39467536	0.10896650	-0.11201987	0.51837098	-1.81573279	-0.16484738	0.66348461	0.23628462	1.23391062	0.04383247	-0.40942981	0.51837098	-2.00047188	-0.14676225	0.57908753	0.11348955	0.76766881	0.01591789	-0.66966351	0.29995094	-2.07744651	-0.15580481	0.11490363	-0.11675120	0.63945231	0.00661303	-0.89272096	0.06472935	-2.12363128
chb11_chb11_82_225	4	chb11	5252	-0.52654988	-0.06444016	0.29000746	-1.06233030	0.05313733	-0.59531102	0.16553860	-1.53862414	-0.49942219	-0.00114235	0.19791116	-1.19054679	0.16479566	-0.53954666	0.09833244	-1.67717846	-0.28240069	0.16765180	0.25930869	-1.14392261	0.46255118	-0.57672290	0.13193552	-1.69257339	-0.21006019	0.19930070	0.16721239	-1.51691606	0.46255118	-0.79978035	-0.00247681	-1.73875816	-0.23718788	0.10435399	0.11348955	-1.45863583	0.40672202	-1.07860217	-0.08648452	-1.89270741	-0.16484738	-0.01169198	0.07511609	-1.19054679	0.44394146	-1.06001405	-0.10328606	-1.89270741	-0.16484738	0.01995692	0.07511609	-0.84086544	0.41602688	-0.81836847	-0.07808375	-1.69257339	-0.11059200	0.11490363	0.08279078	-0.10653458	0.36019772	-0.53954666	-0.10328606	-1.56941399
chb11_chb11_82_226	4	chb11	5302	0.38674894	-0.86621236	-0.32396787	0.14989841	0.28575884	-0.59531102	0.71998948	-2.70863842	0.45908944	-0.91896053	-0.33931725	-0.16481481	0.20201510	-0.87413284	0.61077946	-2.90877244	0.45004687	-0.66576931	-0.29326910	-0.45621594	0.16479566	-0.68825163	0.55197406	-2.81640290	0.19685512	-0.09608906	-0.20117280	-0.43290385	0.22062482	-0.26072484	0.56877560	-2.64705872	0.00696131	0.63183571	-0.06302835	-0.30468735	0.48116090	0.18539007	0.77879488	-2.60087395	-0.12867713	1.00107291	0.08279078	-0.40959176	0.41602688	0.37127128	0.82919950	-2.57008410	-0.27335813	0.97997364	0.14418832	-0.65436871	0.28575884	0.24115443	0.77039411	-2.64705872	-0.45420938	0.85337803	0.16721239	-0.87583357	0.11827136	-0.05625551	0.82919950	-2.80100797
chb11_chb11_82_227	4	chb11	5352	-0.28240069	0.38919412	-0.15512465	-0.36296758	0.15549080	0.27833067	0.08993167	-0.06071136	-0.32761350	0.36809485	-0.19349811	-0.31634340	0.13688108	0.27833067	0.13193552	-0.27624031	-0.29144325	0.20985033	-0.26257033	-0.16481481	0.15549080	0.31550691	0.13193552	-0.43018956	-0.35474119	0.19930070	-0.27791972	-0.32799944	0.12757622	0.14821382	0.09833244	-0.67650835	-0.39091144	-0.10663869	-0.24722095	-0.38627967	0.08105192	0.01809698	0.12353475	-0.89203730	-0.30952838	-0.42312772	-0.13977527	-0.22309504	0.06244219	0.03668510	0.21594323	-0.84585253	-0.26431556	-0.35982992	0.09046548	-0.02494227	0.05313733	-0.00049115	0.40916096	-0.67650835	-0.25527300	-0.37037955	0.16721239	0.49957977	0.05313733	-0.22354860	0.55197406	-0.73808805
chb11_chb11_82_228	4	chb11	5402	-0.20101763	-0.71851748	-0.12442589	-0.10653458	0.64864839	0.16680194	0.40076019	-1.10756625	-0.26431556	-0.25433357	0.09046548	-0.28137526	0.52768520	-0.37225357	0.50156944	-1.30770027	-0.28240069	-0.20158540	0.20558585	-0.60774453	0.32297828	-0.85554472	0.10673321	-1.15375102	0.07025925	-0.07498979	0.18256177	0.05665005	0.38811230	-1.32024774	0.19074092	-0.33782001	-0.11963456	0.83227876	0.05976671	0.59282813	0.16479566	-1.24589526	0.23274477	-0.12229106	-0.32761350	1.45470718	0.32838091	-0.36296758	0.15549080	-0.57672290	0.33355402	0.18560743	-0.24623044	0.43139265	0.35907968	-0.86417753	-0.00269183	-0.29790108	0.29995094	0.20100236	-0.32761350	0.57908753	0.34373030	-0.84086544	-0.20739875	-0.68825163	0.28314940	0.23179221
chb11_chb11_82_229	4	chb11	5452	0.49525969	1.57075316	1.03445254	0.10327423	0.46255118	0.78020994	0.33355402	1.44799126	0.26919562	0.28369777	0.18256177	0.65110836	0.22062482	0.74303370	0.48476790	1.01693337	0.07025925	0.77953059	0.05976671	0.48792372	0.45324632	0.29691879	0.22434400	1.18627754	-0.07442175	0.30479704	-0.10140181	0.82594904	0.60212409	0.01809698	-0.27970225	1.72509991	0.31440844	-0.09608906	0.02139325	0.90754135	0.21131996	-0.18637236	-0.33010688	1.70970499	0.28728075	-0.00114235	0.47420005	0.69773254	-0.15156959	-0.33507733	-0.33850765	1.95602378	0.21494025	0.18875107	1.37213896	-0.16481481	-0.26322791	-0.20496048	-0.12008761	1.92523393	0.12451462	1.23316486	0.59699512	0.80263695	-0.63542232	-0.42801793	-0.22089686	1.87904916
chb11_chb11_82_230	4	chb11	5502	1.01972831	0.43139265	-0.24722095	0.04499400	-0.09574043	0.79879806	-0.98536701	-0.02992151	1.05589856	-0.13828760	2.43892109	-3.34691517	-0.04921613	0.40844752	-1.74983716	-0.56874388	1.48089900	-0.31763138	3.05289641	-2.70583268	-0.17017931	0.51997625	-1.93465412	0.15481758	1.11015393	0.36809485	-0.36234132	0.54620395	0.00661303	0.59432873	-0.71654234	-0.44558448	0.97451550	-0.11718833	-0.83049751	0.03333796	0.16479566	0.74303370	-0.57372923	-0.55334895	1.20962212	-0.09608906	-0.91491912	5.88467268	0.19271024	0.40844752	-1.32979861	-1.03059162	1.08302625	0.11490363	-1.66703889	5.47671109	0.06244219	0.16680194	-0.89295853	-1.60020384	1.11015393	-0.82401382	0.19023647	2.94734927	0.11827136	-0.48378229	-1.22058859	-0.89203730
chb11_chb11_82_231	4	chb11	5552	3.94047599	-4.45308801	-0.27791972	-0.94576984	0.09035678	-0.01907927	-0.06128221	-0.21466061	4.91707274	-6.08828133	-0.96096726	-0.26971922	0.21131996	0.53856437	0.09833244	-0.43018956	6.31866992	-5.89838791	-4.18433771	4.71906815	0.21131996	1.17056049	1.34164653	-1.23072564	0.83887706	0.69513351	-3.90037412	3.44855922	0.26714912	-0.46519417	0.48476790	-1.96968203	3.66919912	-1.02445687	-0.08605243	-0.15315877	-0.05852099	-0.31648920	0.27474862	-1.29230534	7.92824605	-4.10495008	2.73055937	-2.08806228	-0.36558137	0.12962570	0.53517252	-0.73808805	5.21547730	-1.83677871	9.69150459	-11.30799408	0.04383247	-0.37225357	-1.10297780	-0.52255911	3.68728424	-5.43420400	1.61772909	-2.56596013	-1.02622645	-0.78119223	-1.14498165	-1.21533072
chb11_chb11_82_232	4	chb11	5602	5.30590293	1.13821815	7.45816935	-4.60576805	2.49101070	-1.20871902	1.03081800	2.46405630	-2.38027518	6.42358492	1.26469328	3.00562950	4.58460424	-0.14919611	4.13070245	0.83219427	4.96228555	-1.14050285	4.42666620	-0.74761707	2.85390025	0.70585746	3.36623231	0.63206025	6.69845755	-3.63021654	9.53033607	-4.17449438	3.01208287	2.43455272	3.34943076	2.14076288	-0.00208125	2.63626622	-2.42683335	7.98276082	3.76577655	-1.24589526	3.96268704	0.06244804	5.90271205	-4.50583618	3.45198037	-1.02736216	1.47678094	1.35644170	1.58526888	0.18560743	5.26973268	-1.91062615	7.11280823	-9.94423678	2.10951143	-0.13060799	1.49286040	3.55709596	-0.08346431	8.42801543	-0.39304009	5.65155177	3.44010644	0.57574061	2.64376601	1.26325217
chb11_chb11_82_233	4	chb11	5652	-0.32761350	2.93165598	2.43124640	-2.46105573	-0.20739875	-0.85554472	0.07313012	1.77128468	-0.27335813	2.88945744	2.47729454	-2.63589641	-0.12365501	-1.30165962	0.07313012	1.83286438	-0.32761350	2.78396110	2.57706553	-2.42608759	-0.07713071	-1.43177647	0.05632858	1.86365423	-0.42708169	3.14264866	2.57706553	-2.21627878	-0.04921613	-1.41318835	0.00592396	1.94062886	-0.72548625	3.12154939	2.53869208	-2.34449527	-0.10504529	-1.45036459	-0.06968298	1.67891514	-0.82495444	3.01605305	2.50799331	-2.37946341	-0.10504529	-1.32024774	0.00592396	1.60194051	-0.82495444	3.12154939	2.24705380	-1.93653369	-0.22600847	-1.22730714	0.02272550	1.81746946	-0.98772056	3.27979391	2.24705380	-1.94818973	-0.53306886	-1.33883587	-0.05288144	1.78667961
chb11_chb11_82_234	4	chb11	5702	-0.68027344	1.33866120	0.55094697	0.39467536	0.91848933	1.95126157	-0.67453848	1.18627754	-0.71644369	1.41250864	0.82723586	0.56951604	1.05806223	2.09996654	-0.21249609	1.15548769	-0.51750731	1.37031010	0.89630809	0.52289186	0.95570877	2.43455272	-0.00247681	1.23246232	-0.39091144	1.22261523	0.88095870	0.81429299	0.77891643	2.71337454	0.18234014	1.23246232	-0.74357137	1.24371449	0.80421179	0.94250949	0.65795325	2.91784387	0.06472935	1.20167247	-0.87016725	1.38085974	0.98072969	0.73270067	0.89057475	3.06654884	0.08993167	1.26325217	-0.56272013	1.11711888	1.00375377	0.86091717	0.92779419	2.91784387	0.16553860	1.47878111	-1.08718875	1.10656925	1.08050068	1.17563039	0.82544073	2.82490327	0.16553860	1.58654559
chb11_chb11_82_235	4	chb11	5752	-0.59889038	-0.21213504	-0.07070305	0.13824237	0.15549080	-0.57672290	0.01432473	0.69363995	-0.62601806	-0.22268467	-0.00930551	0.10327423	0.11827136	-0.66966351	-0.00247681	0.66285010	-0.51750731	-0.22268467	-0.03232959	0.27811491	0.09035678	-0.53954666	-0.04448067	0.80140442	-0.41803913	-0.15938686	-0.09372712	0.66276440	0.18340538	-0.39084169	-0.00247681	0.80140442	-0.31857094	-0.14883723	-0.13210058	0.84926113	0.34158800	-0.52095854	-0.07808375	0.73982473	-0.20101763	-0.27543284	-0.26257033	0.82594904	0.32297828	-0.72542787	-0.31330534	0.57048055	-0.26431556	-0.41257809	-0.36234132	0.65110836	0.25784426	-1.09719029	-0.52332461	0.21639728	-0.30952838	-0.50752480	-0.38536540	0.20817864	0.25784426	-1.52471708	-0.69974080	0.00086834
chb11_chb11_82_236	4	chb11	5802	0.73036631	-1.40424371	-1.09911171	1.26887876	-0.02130155	-1.32024774	0.56037483	-0.07610629	0.75749400	-3.48252166	0.46652536	-0.99239402	-0.35627651	-2.08236071	-0.61573309	-0.30703016	0.64898325	-2.99723848	-1.07608764	2.22467447	-0.14226473	-0.61389914	-0.23769840	0.23179221	2.48462343	-2.98668885	-0.46211231	0.94250949	-0.33766679	-0.07484363	0.09833244	0.32416176	-0.41803913	-1.76293127	0.81956117	-1.26048306	-0.16087445	-0.46519417	-0.31330534	0.61666533	-0.26431556	-2.54360421	-1.29865369	0.24314677	-0.99831187	-0.16778424	0.38395865	-0.93822207	-0.61697550	-0.58137224	-0.07070305	-0.01328622	-0.26322791	-0.35366545	0.56037483	-0.55334895	-0.09250688	-1.85787798	3.72826927	-5.17691427	-0.41210567	-0.11201987	-0.43931690	0.70903488
chb11_chb11_82_237	4	chb11	5852	2.22238912	-1.47809115	0.85025994	0.34805118	-0.27253277	0.65009309	-0.99376778	0.23179221	2.75590031	-2.69129909	0.41280252	0.16155446	0.63003867	1.74679224	-0.24609917	0.21639728	8.97718329	-7.69182573	3.43663099	-0.50284012	-1.01692159	0.83597431	-1.52301634	-0.81506268	-3.37495706	4.58794856	-2.61870064	0.70938858	1.41164692	-1.71059829	1.97170434	-1.36927997	-2.65155206	1.54965389	-0.71537714	-2.21627878	1.48608580	-0.91130908	1.03081800	-0.93822207	3.44313505	-2.75459690	-1.27562962	-0.18812690	0.36950258	-1.19013090	1.23243650	-1.66178354	-3.13080787	1.71844804	-3.73153091	0.73270067	0.73239213	-1.22730714	1.64407428	-0.67650835	-2.84144587	-0.00114235	-4.41457846	4.63747584	1.23485458	-0.91130908	2.09771590	-0.81506268
chb11_chb11_82_238	4	chb11	5902	-0.00208125	1.08546998	-1.72076173	0.51123581	-0.35627651	-0.33507733	1.29124190	-4.38668522	-0.00208125	-1.17215175	-1.59029197	-0.14150272	-0.40280081	1.04044364	1.23243650	-5.14103653	1.44472875	-2.44865750	1.77122292	-4.54748783	-0.49584942	0.05527322	0.56877560	-4.41747507	-2.00953012	1.21206559	1.94774083	-4.13952624	0.36950258	0.07386134	-0.02767913	-4.00181210	1.74313331	-3.19768153	-0.60793145	-2.89232940	-0.42141053	-0.09343175	-0.00247681	-5.23340608	0.32345100	-1.34094590	-1.98170124	-1.76169301	-0.89595840	-1.30165962	0.63598177	-6.08012695	-2.19942393	1.37031010	-1.03771418	-1.51691606	-0.11435015	-0.14919611	0.77039411	-5.58748935	-1.77442350	2.54131951	-3.02545929	1.57193593	0.10896650	0.61291685	1.21563496	-5.83380815
chb11_chb11_82_239	4	chb11	5952	2.63834699	-7.18544329	-0.90724442	2.03817774	-0.48654456	1.85832097	1.18203188	-1.10756625	-1.29516769	-4.38979021	-3.75455498	-0.98073798	-1.71478610	-4.20140652	-1.71623407	-0.43018956	-3.92655337	0.00940728	-2.63405002	2.71422837	0.78822129	-1.91506762	2.10611667	-3.46298974	-1.65687019	3.49078659	-0.71537714	0.24314677	-0.06782585	1.74679224	2.47575059	-0.89203730	3.87717805	-7.66017683	0.93468155	-5.02538568	-2.52430894	-0.16778424	-0.26290071	-0.75348298	-4.16165999	3.92332160	-0.00930551	-0.12984667	1.31859832	3.19666569	2.80338066	-1.19993580	-2.47974337	0.05160582	2.73823406	-5.15360218	0.04383247	2.69478642	-0.03607990	-0.79966775	3.73249705	-3.56691873	6.93629033	-10.91168854	-0.70986120	2.41596460	-0.90135930	-0.89203730
chb11_chb11_82_240	4	chb11	6002	-2.35314750	-0.04334089	-3.87735005	4.28779448	0.60212409	0.96609115	0.01432473	3.52630611	-1.54835944	-0.23323430	0.84258525	-2.78742499	-1.12857991	-0.26072484	-1.11977934	2.17155273	1.02877087	-4.19989679	-1.55959320	-0.45621594	-1.70548124	-0.18637236	-0.58213000	3.15682791	-1.93718962	-1.00335761	-2.87196546	3.01728554	0.14618594	-0.05625551	-0.17889300	2.78734972	1.67983537	-1.98447359	0.79653710	0.60448418	0.14618594	0.65009309	-0.78374851	3.75722998	5.65856286	-4.04165228	-1.98937593	4.22951425	-0.79360494	1.39361794	-0.39731305	6.45134181	-4.79463937	4.51410112	-1.13748517	1.36212712	1.16972056	-0.65107538	-0.41411459	3.84959953	-2.94091406	3.42748879	0.83491056	-1.43532374	0.55559978	-0.52095854	-0.57372923	3.49551626
chb11_chb11_82_241	4	chb11	6052	-1.43984869	5.10488064	1.68680132	-1.10895448	-0.24461819	0.94750303	0.08153089	-0.24545046	-1.35846562	3.99716904	2.10123466	-1.90156555	-0.09574043	0.70585746	0.08153089	-0.01452659	-1.04197594	2.79451073	1.65610255	-1.00405007	-0.10504529	0.87315055	-0.16209146	0.73982473	-1.19569950	2.95275525	1.80192169	-1.23717097	-0.57028830	1.70961600	-0.45611844	0.64745518	-0.98772056	2.73121293	2.03983713	-1.92487764	-0.53306886	1.67243976	-0.42251536	1.18627754	-0.07442175	2.65736549	2.05518651	-1.42366770	-0.60750774	1.93267345	-0.74174465	1.70970499	-1.11431644	3.61738220	0.94235624	-0.64271267	-0.47723970	1.07761988	-0.33850765	1.35562172	-1.86484912	4.30310843	2.87637850	-2.83404917	0.08105192	1.09620800	-0.13688915	1.21706739
chb11_chb11_82_242	4	chb11	6102	0.48621712	-1.67853420	-0.87654566	0.70938858	-1.77992012	-1.20871902	-1.33819938	-0.98440685	-3.04038225	1.62350133	0.13651363	-1.26048306	-0.83082438	-1.74777453	-0.92656161	2.09457810	-2.22655162	0.50524009	-5.34321613	6.65397167	-0.59820288	-1.00424969	0.42596250	0.95535367	-2.07282806	-0.75016638	-5.41996305	7.01530907	-0.69125148	-0.72542787	0.07313012	1.09390799	-4.46006455	1.73954730	-2.11217099	3.28537459	0.35089286	-0.18637236	-0.00247681	2.03299841	-1.58452969	0.12545326	-2.55730310	3.04059764	-0.70055634	0.38985940	-0.39731305	0.50890085	-1.14144412	-1.28819773	-2.94103768	3.30868668	-0.77499522	-1.28307150	-0.59893155	0.90916890	-0.45420938	-1.46754151	-0.52350985	2.57435583	-0.68194662	-0.55813478	-0.95176392	2.00220856
chb11_chb11_82_243	4	chb11	6152	-0.90633750	-0.99280797	-3.49361547	2.37620306	-0.93317784	-4.57316894	-1.01897009	0.23179221	3.65111399	-4.01000337	-0.05535366	-0.44455990	-1.84505414	-0.83695660	-0.59053078	0.92456382	0.06121669	-1.36204517	-2.88731484	3.61174385	-0.22600847	-1.41318835	-0.43091613	0.30876683	0.81174937	-2.57525311	-1.36772592	0.76766881	-0.64472718	-1.65483392	0.03112627	-0.07610629	6.19207405	-6.55246523	0.09814017	-1.28379516	-1.81713956	0.11103758	-0.26290071	0.92456382	3.09047512	-3.22933044	-4.24573524	6.29263426	-0.46793484	-1.39460023	-0.08648452	0.49350593	-0.86112469	-1.64688530	-2.61870064	0.90754135	-1.26815281	-4.57316894	-1.98505874	-0.52255911	5.26069011	-6.43641926	-3.93874758	4.87059674	-1.04483617	-2.50988750	-0.66613771	-0.18387076
chb11_chb11_82_244	4	chb11	6202	0.44100431	-1.36204517	-1.18353332	-1.40035561	-1.37981113	-1.15295465	-1.00216855	-0.55334895	2.37611268	-5.49750181	-1.16818394	-1.83162928	-2.18933397	-0.68825163	-1.79184101	-0.02992151	1.25483493	-3.68296471	-2.71079693	1.84002497	-0.33766679	-0.66966351	0.09833244	-0.26084538	0.10642950	-1.79458018	0.38210375	-2.05309414	0.45324632	-1.58048144	-0.22929763	-0.59953373	-1.29516769	-1.21435029	-2.07379754	1.21059853	-0.29114249	-1.07860217	-0.17889300	-1.61559876	-1.95527475	0.11490363	-3.39384448	4.07798566	-0.01199669	-1.28307150	0.19074092	-0.87664238	-1.38559331	0.18875107	-1.31400308	1.42040734	-0.02130155	-0.46519417	-0.47291998	-0.92282715	0.16068487	-0.63412041	0.02906794	-0.79424125	-0.87734868	0.31550691	-0.78374851	0.18560743
chb11_chb11_82_245	4	chb11	6252	-0.88825237	0.52633936	0.81956117	-1.29545120	0.36019772	-0.16778424	-0.05288144	0.50890085	-0.56272013	0.64238534	1.00375377	-1.76169301	0.44394146	-0.05625551	-0.03607990	0.67824503	-0.40899656	1.23316486	0.85793463	-1.87825346	0.58351436	-0.27931296	-0.11168684	1.23246232	-0.34569863	0.38919412	0.85793463	-1.77334906	0.50907548	-0.24213672	-0.42251536	1.83286438	0.19685512	0.14655253	1.00375377	-1.27213911	0.49046576	0.35268316	-0.52332461	2.29471213	-0.58080525	1.18041669	1.07282599	-0.66602476	0.62073381	0.33409504	-0.55692769	2.40247660	-0.37282631	0.76898095	1.12654883	-0.54946430	0.40672202	0.70585746	-0.54012615	2.40247660	-0.24623044	0.86392766	1.28004266	-0.10653458	0.45324632	1.09620800	-0.48972153	2.51024107
chb11_chb11_82_246	4	chb11	6302	0.35962125	0.35754521	0.35140499	0.34805118	0.06244219	-0.57672290	-0.95176392	2.27931720	0.39579150	0.01995692	0.48187474	0.40633141	0.46255118	-0.63248726	-0.40571382	2.18694765	0.70323862	0.12545326	0.01371856	1.75843266	0.69517269	-0.61389914	-0.26290071	2.64879540	0.07930181	0.46304156	0.62001919	0.21983468	0.85335531	-0.92989720	-0.10328606	2.87971927	-0.15580481	0.23094960	0.75816364	-0.26971922	0.93709905	-1.19013090	0.14873706	2.51024107	0.21494025	-0.15938686	1.14957291	-1.24882702	0.71378241	-1.00424969	0.15713783	2.51024107	0.07930181	-0.30708174	3.18336617	-4.27939879	0.44394146	-1.04142593	-0.01927836	2.37168675	0.41387662	-0.84511309	0.05209202	0.52289186	0.06244219	-0.92989720	0.24114554	1.67891514
chb11_chb11_82_247	4	chb11	6352	0.52238737	0.53688900	0.55094697	-0.57277639	0.76030671	-1.91506762	-0.09488529	0.09323789	1.30004775	0.52633936	0.88095870	-0.29303131	0.94640391	0.40844752	0.38395865	0.38574146	0.89313243	5.02048356	0.71979018	-0.81755334	1.10458654	-2.30541816	0.19914169	0.13942266	1.12823906	1.11711888	0.81956117	-1.12061052	1.03014765	-1.22730714	0.25794708	0.09323789	1.67983537	3.81782526	1.31841612	-0.52615221	1.10458654	-1.24589526	0.67798563	0.41653131	0.36866381	1.52855462	0.29768215	-2.30952714	0.55559978	-2.13812507	-0.44771767	-0.63032358	0.16068487	1.15931742	0.66606734	-1.26048306	1.15111084	-1.61765768	0.09833244	-0.47637433	2.04153787	-1.09830431	0.22860992	-1.49360397	-0.25392305	-1.20871902	-0.29650380	-0.78427283
chb11_chb11_82_248	4	chb11	6402	-0.21006019	0.42084302	-0.12442589	0.76766881	-0.12365501	0.85456243	0.42596250	-0.78427283	-0.24623044	0.38919412	0.10581486	0.30142700	-0.13295987	0.61291685	0.37555787	-0.79966775	-0.33665606	0.57908753	0.02906794	0.23149073	0.10896650	0.33409504	0.34195479	-1.07677640	-0.24623044	0.05160582	-0.07837774	-0.15315877	-0.02130155	-0.01907927	0.19074092	-0.98440685	-0.06537919	0.14655253	0.05209202	-0.42124781	-0.10504529	-0.24213672	0.06472935	-0.99980177	-0.22814531	0.72678241	0.34373030	-0.51449617	0.01591789	-0.24213672	-0.11168684	-0.76887790	-0.43612425	0.38919412	0.86560932	-1.09729843	-0.03060641	-0.35366545	-0.60733232	0.03165819	-0.22814531	-0.09608906	-0.70002775	1.05906994	-0.25392305	-0.35366545	-0.20409532	-0.50716418
chb11_chb11_82_249	4	chb11	6452	0.57664275	-0.61302114	-3.40151917	4.08964171	-0.62611746	-1.67342205	-0.01087759	-0.87664238	1.47185643	-4.15769825	-0.40838947	-0.38627967	-0.98900701	-0.27931296	-0.44771767	-1.03059162	3.22611355	-2.54360421	-4.40690376	6.07116940	0.24853940	0.40844752	0.94681029	-1.29230534	0.18781256	-0.38092918	-1.93565309	3.25040645	0.21131996	-0.81836847	-0.45611844	-2.04665666	0.20589769	0.87447729	-0.35466663	1.36212712	0.12757622	0.76162182	-0.39731305	-0.75348298	-1.43080612	3.07935086	-5.39693897	4.81231651	0.14618594	1.05903176	0.97201261	-0.10689614	-3.18506324	2.64681585	-4.13828956	3.42524713	0.00661303	-1.93365574	0.01432473	-0.95361700	-1.63878506	0.29424741	-2.61102594	1.72346452	-0.33766679	-0.76260411	0.00592396	-1.33849012
