id	ontology	iri	label
2661	human	http://human.owl#NCI_C38575	Cytotrophoblastic_Cell
2662	human	http://human.owl#NCI_C38617	Head_and_Neck_Part
2663	human	http://human.owl#NCI_C38620	Integumentary_System_Part
2664	human	http://human.owl#NCI_C38621	Diaphragm_Part
2665	human	http://human.owl#NCI_C38622	Epithelium_Part
2666	human	http://human.owl#NCI_C38625	Tissue_Part
2667	human	http://human.owl#NCI_C38626	Organ_of_Special_Sense_Part
2668	human	http://human.owl#NCI_C38627	Membrane_Part
2669	human	http://human.owl#NCI_C38628	Upper_Extremity_Part
2670	human	http://human.owl#NCI_C38629	Lower_Extremity_Part
2671	human	http://human.owl#NCI_C38630	Extremity_Part
2672	human	http://human.owl#NCI_C38631	Opening_of_the_Thorax
2673	human	http://human.owl#NCI_C38632	Tonsil_Part
2674	human	http://human.owl#NCI_C38639	Delta_Cell_of_the_Pancreas
2675	human	http://human.owl#NCI_C38658	Transformed_Peripheral_B-Lymphocyte
2676	human	http://human.owl#NCI_C38662	Pericardial_Cavity
2677	human	http://human.owl#NCI_C38668	Intrahepatic_Portion_of_the_Left_Hepatic_Duct
2678	human	http://human.owl#NCI_C38669	Intrahepatic_Portion_of_the_Right_Hepatic_Duct
2679	human	http://human.owl#NCI_C38670	Hilar_Portion_of_the_Left_Hepatic_Duct
2680	human	http://human.owl#NCI_C38671	Hilar_Portion_of_the_Right_Hepatic_Duct
2681	human	http://human.owl#NCI_C38673	T-Cell_Large_Granular_Lymphocyte
2682	human	http://human.owl#NCI_C38729	Marginal_Zone_B-Lymphocyte
2683	human	http://human.owl#NCI_C39300	Precursor_NK-Cell
2684	human	http://human.owl#NCI_C39567	T-Lymphocyte_and_Natural_Killer_Cell
2685	human	http://human.owl#NCI_C39568	Peripheral_T-Lymphocyte_and_Natural_Killer_Cell
2686	human	http://human.owl#NCI_C39573	T-Lymphocyte_with_a_Post-Thymic_Immunophenotype
2687	human	http://human.owl#NCI_C39585	T_Gamma-Delta_Lymphocyte
2688	human	http://human.owl#NCI_C39609	Activated_Natural-Killer_Cell
2689	human	http://human.owl#NCI_C39613	Intraepithelial_T-Lymphocyte_of_the_Intestine
2690	human	http://human.owl#NCI_C39686	Transformed_Skin-Homing_T-Lymphocyte
2691	human	http://human.owl#NCI_C39687	Activated_Mature_Cytotoxic_T-Lymphocyte
2692	human	http://human.owl#NCI_C40185	Fore-Brain
2693	human	http://human.owl#NCI_C40186	Digit
2694	human	http://human.owl#NCI_C40336	Hind-Brain
2695	human	http://human.owl#NCI_C40373	Lingula
2696	human	http://human.owl#NCI_C40411	Salivary_Gland_Myoepithelial_Cell
2697	human	http://human.owl#NCI_C41032	Bone_Marrow-Homing_Plasma_Cell
2698	human	http://human.owl#NCI_C41058	Multipotent_Bone_Marrow_Stem_Cell
2699	human	http://human.owl#NCI_C41060	Bone_Marrow_Myeloid_Stem_Cell_with_Predominant_Neutrophil_Differentiation
2700	human	http://human.owl#NCI_C41061	Bone_Marrow_Stem_Cell_at_the_Earliest_Stage_of_Myeloid_Differentiation
2701	human	http://human.owl#NCI_C41165	Hematopoietic_and_Lymphatic_System
2702	human	http://human.owl#NCI_C41166	Hematopoietic_and_Lymphatic_System_Part
2703	human	http://human.owl#NCI_C41168	Hematopoietic_and_Lymphoid_Tissue
2704	human	http://human.owl#NCI_C41177	Eosinophil_Precursor_Cell
2705	human	http://human.owl#NCI_C41266	Subsegmental_Bronchus
2706	human	http://human.owl#NCI_C41267	Subsegmental_Bronchus_of_Left_Lung
2707	human	http://human.owl#NCI_C41268	Subsegmental_Bronchus_of_Right_Lung
2708	human	http://human.owl#NCI_C41270	Wall_of_Body_of_Uterus
2709	human	http://human.owl#NCI_C41405	Neuron_and_Supporting_Cell_of_the_Nervous_System
2710	human	http://human.owl#NCI_C41406	Nerve_and_Perineural_Tissue
2711	human	http://human.owl#NCI_C41407	Perineural_Tissue
2712	human	http://human.owl#NCI_C41409	Neuroepithelial_Tissue
2713	human	http://human.owl#NCI_C41410	Neuroepithelial_Cell
2714	human	http://human.owl#NCI_C41416	Perineural_Cell
2715	human	http://human.owl#NCI_C41439	Nerve_Sheaths
2716	human	http://human.owl#NCI_C41442	Perineurial_Cell
2717	human	http://human.owl#NCI_C41443	Nerve_Tissue_and_Nerve_Sheaths
2718	human	http://human.owl#NCI_C41445	Visual_Pathway
2719	human	http://human.owl#NCI_C41448	Subependymal_Tissue
2720	human	http://human.owl#NCI_C41449	Epidural_Spinal_Canal_Space
2721	human	http://human.owl#NCI_C41450	Intradural_Extramedullary_Spinal_Canal_Space
2722	human	http://human.owl#NCI_C41452	Subependymal_Cell
2723	human	http://human.owl#NCI_C41607	Ovarian_Granulosa_Cell
2724	human	http://human.owl#NCI_C41608	Endocrine-Stromal_Cell
2725	human	http://human.owl#NCI_C41609	Endocrine_Reproductive_Tissue
2726	human	http://human.owl#NCI_C41623	Ependyma_and_Remnants_of_the_Central_Canal_of_the_Spinal_Cord
2727	human	http://human.owl#NCI_C41624	Remnants_of_the_Central_Canal_of_the_Spinal_Cord
2728	human	http://human.owl#NCI_C41834	Pineal_Parenchyma
2729	human	http://human.owl#NCI_C42079	Choroid_Plexus_Epithelium
2730	human	http://human.owl#NCI_C42300	Head_Ears_Eyes_Nose_and_Throat
2731	human	http://human.owl#NCI_C42602	Suprasellar_Region
2732	human	http://human.owl#NCI_C42716	Bone_Marrow_Myeloid_Stem_Cell_with_Potential_to_Differentiate_to_Granulocytic_Lineage
2733	human	http://human.owl#NCI_C42766	Bone_Marrow_Myeloid_Stem_Cell_with_Potential_to_Differentiate_to_Granulocytic_and_Monocytic_Lineages
2734	human	http://human.owl#NCI_C42780	Bone_Marrow_Myeloid_Stem_Cell_with_Some_Commitment_to_Monocytic_Differentiation
2735	human	http://human.owl#NCI_C42884	Bone_Marrow_Stem_Cell_with_Variable_Lineage_Potential
2736	human	http://human.owl#NCI_C43219	Multipotent_Bone_Marrow_Stem_Cell_with_Wide_Myeloid_Potential
2737	human	http://human.owl#NCI_C43220	Primitive_Stem_Cell_with_Some_Degree_of_Commitment_to_the_Erythroid_Lineage
2738	human	http://human.owl#NCI_C43221	Bone_Marrow_Stem_Cell_Committed_to_the_Megakaryocytic_Lineage
2739	human	http://human.owl#NCI_C43225	Bone_Marrow_Stem_Cell_with_Potential_for_Megakaryocytic_and_Erythroid_Differentiation
2740	human	http://human.owl#NCI_C43227	Bone_Marrow_Stem_Cell_Committed_to_the_Basophil_Lineage
2741	human	http://human.owl#NCI_C43229	Primitive_Bone_Marrow_Myeloid_Stem_Cell
2742	human	http://human.owl#NCI_C43249	Mature_Tissue_Histiocyte
2743	human	http://human.owl#NCI_C43251	Histiocytic_and_Dendritic_Cell
2744	human	http://human.owl#NCI_C43252	Antigen_Processing_Cell
2745	human	http://human.owl#NCI_C43337	Sebocyte
2746	human	http://human.owl#NCI_C43362	Anus
2747	human	http://human.owl#NCI_C43364	Anal_Margin
2748	human	http://human.owl#NCI_C43370	Glandular_Epithelium
2749	human	http://human.owl#NCI_C43373	Eccrine_Cell
2750	human	http://human.owl#NCI_C43374	Apocrine_Cell
2751	human	http://human.owl#NCI_C43419	Multipotent_Stem_Cell
2752	human	http://human.owl#NCI_C43420	Adult_Stem_Cell
2753	human	http://human.owl#NCI_C43422	Epithelial_Stem_Cell
2754	human	http://human.owl#NCI_C43423	Mesenchymal_Stem_Cell
2755	human	http://human.owl#NCI_C43424	Umbilical_Cord_Blood_Stem_Cell
2756	human	http://human.owl#NCI_C43612	Hepatobiliary_System
2757	human	http://human.owl#NCI_C43614	Hepatobiliary_Tissue
2758	human	http://human.owl#NCI_C43615	Bile_Duct_Tissue
2759	human	http://human.owl#NCI_C43616	Bile_Duct_Epithelium
2760	human	http://human.owl#NCI_C43617	Intrahepatic_Bile_Duct_Epithelium
2761	human	http://human.owl#NCI_C43618	Extrahepatic_Bile_Duct_Epithelium
2762	human	http://human.owl#NCI_C43630	Hilar_Portion_of_the_Hepatic_Duct
2763	human	http://human.owl#NCI_C45236	Plasmacytoid_Dendritic_Cell_Precursor
2764	human	http://human.owl#NCI_C45341	Mature_Activated_Gamma_Delta_T-Lymphocyte
2765	human	http://human.owl#NCI_C45572	Pulmonary_Neuroendocrine_Cell
2766	human	http://human.owl#NCI_C45634	Perivascular_Epithelioid_Cell
2767	human	http://human.owl#NCI_C45694	EBV-Transformed_Late_Germinal_Center_Post-Germinal_Center_B-Lymphocyte
2768	human	http://human.owl#NCI_C45702	Thymic_Medullary_Epithelial_Cell
2769	human	http://human.owl#NCI_C45704	Thymic_Epithelial_Cell_Capable_of_Differentiating_Towards_Both_Cortical_and_Medullary_Type
2770	human	http://human.owl#NCI_C45705	Thymic_Epithelial_Cell_Capable_of_Differentiating_Towards_Cortical_Cell_Type
2771	human	http://human.owl#NCI_C45713	Thymic_Epithelial_Tissue
2772	human	http://human.owl#NCI_C45714	Epithelial_Tissue
2773	human	http://human.owl#NCI_C45715	Glandular_Epithelial_Tissue
2774	human	http://human.owl#NCI_C45723	Thymic_Epithelial_Stem_Cell
2775	human	http://human.owl#NCI_C45804	Node
2776	human	http://human.owl#NCI_C45805	Matrix
2777	human	http://human.owl#NCI_C45857	Piloid_Astrocyte
2778	human	http://human.owl#NCI_C45911	Tuberculum_Sellae
2779	human	http://human.owl#NCI_C45912	Pituitary_Stalk
2780	human	http://human.owl#NCI_C45919	Pituicyte
2781	human	http://human.owl#NCI_C45920	Adenohypophysial_Cell
2782	human	http://human.owl#NCI_C45943	Corticotroph_Cell
2783	human	http://human.owl#NCI_C45957	Precursor_Adenohypophysial_Cell
2784	human	http://human.owl#NCI_C45958	Gonadotroph_Cell
2785	human	http://human.owl#NCI_C45968	Enteroendocrine_Cell
2786	human	http://human.owl#NCI_C47809	Thyroid_Gland_Epithelial_Tissue
2787	human	http://human.owl#NCI_C47855	Left_Breast
2788	human	http://human.owl#NCI_C47856	Right_Breast
2789	human	http://human.owl#NCI_C48257	Parathyroid_Gland_Parenchymal_Cell
2790	human	http://human.owl#NCI_C48258	Parathyroid_Gland_Epithelial_Tissue
2791	human	http://human.owl#NCI_C48358	Adrenal_Cortical_Cell
2792	human	http://human.owl#NCI_C48365	Neuroendocrine_Tissue
2793	human	http://human.owl#NCI_C48584	Paraaortic_Region
2794	human	http://human.owl#NCI_C48589	Base_of_the_Heart
2795	human	http://human.owl#NCI_C48663	Postero-Lateral_Part_of_the_Prostate
2796	human	http://human.owl#NCI_C48687	Skeletal_Muscle_Cell
2797	human	http://human.owl#NCI_C48689	Remnants_of_the_Notochord
2798	human	http://human.owl#NCI_C48695	Cartilage_Cell
2799	human	http://human.owl#NCI_C48762	Bone_Cell
2800	human	http://human.owl#NCI_C48821	Jaw
2801	human	http://human.owl#NCI_C48822	Upper_Jaw
2802	human	http://human.owl#NCI_C48823	Lower_Jaw
2803	human	http://human.owl#NCI_C48824	Lumbosacral_Region
2804	human	http://human.owl#NCI_C48939	Bladder_Fundus
2805	human	http://human.owl#NCI_C48940	Bladder_Lamina_Propria
2806	human	http://human.owl#NCI_C48941	Bladder_Wall
2807	human	http://human.owl#NCI_C48942	Bronchiole_Epithelium
2808	human	http://human.owl#NCI_C48943	Respiratory_Bronchiole_Epithelium
2809	human	http://human.owl#NCI_C48944	Lobe_of_the_Right_Lung
2810	human	http://human.owl#NCI_C48945	Lobe_of_the_Left_Lung
2811	human	http://human.owl#NCI_C48946	Left_Pulmonary_Vein
2812	human	http://human.owl#NCI_C48947	Right_Pulmonary_Vein
2813	human	http://human.owl#NCI_C49018	Regional_Lymph_Node
2814	human	http://human.owl#NCI_C49116	Dartoic_Muscle
2815	human	http://human.owl#NCI_C49136	Cortical_Cell_Layer_of_the_Cerebral_Cortex
2816	human	http://human.owl#NCI_C49137	Cortical_Cell_Layer_of_the_Cerebellum
2817	human	http://human.owl#NCI_C49138	Granular_Layer_of_the_Cerebellum
2818	human	http://human.owl#NCI_C49139	Molecular_Layer_of_the_Cerebellum
2819	human	http://human.owl#NCI_C49140	Purkinje_Cell_Layer_of_the_Cerebellum
2820	human	http://human.owl#NCI_C49141	Internal_Granular_Layer_of_the_Cerebellum
2821	human	http://human.owl#NCI_C49190	Aorta_Endothelium
2822	human	http://human.owl#NCI_C49191	Aorta_Smooth_Muscle_Tissue
2823	human	http://human.owl#NCI_C49192	Arteriole_Endothelium
2824	human	http://human.owl#NCI_C49193	Arteriole_Smooth_Muscle_Tissue
2825	human	http://human.owl#NCI_C49194	Artery_Endothelium
2826	human	http://human.owl#NCI_C49195	Artery_Smooth_Muscle_Tissue
2827	human	http://human.owl#NCI_C49207	Bronchus_Basal_Lamina
2828	human	http://human.owl#NCI_C49208	Bronchus_Basement_Membrane
2829	human	http://human.owl#NCI_C49209	Bronchus_Cartilage
2830	human	http://human.owl#NCI_C49210	Bronchus_Connective_Tissue
2831	human	http://human.owl#NCI_C49211	Bronchus_Elastic_Tissue
2832	human	http://human.owl#NCI_C49212	Bronchus_Lamina_Propria
2833	human	http://human.owl#NCI_C49213	Bronchus_Smooth_Muscle_Tissue
2834	human	http://human.owl#NCI_C49214	Bronchus_Submucosa
2835	human	http://human.owl#NCI_C49215	Capillary_Endothelium
2836	human	http://human.owl#NCI_C49216	Cerebellar_Cortex
2837	human	http://human.owl#NCI_C49217	Cerebellum_White_Matter
2838	human	http://human.owl#NCI_C49218	Cervix_Epithelium
2839	human	http://human.owl#NCI_C49219	Cervix_Squamous_Epithelium
2840	human	http://human.owl#NCI_C49220	Efferent_Ductule_Epithelium
2841	human	http://human.owl#NCI_C49221	Esophageal_Epithelium
2842	human	http://human.owl#NCI_C49222	Esophageal_Squamous_Epithelium
2843	human	http://human.owl#NCI_C49223	Esophageal_Lamina_Propria
2844	human	http://human.owl#NCI_C49224	Esophageal_Serosal_Surface
2845	human	http://human.owl#NCI_C49225	External_Ear_Cartilage
2846	human	http://human.owl#NCI_C49226	Eyelid_Subcutaneous_Connective_Tissue
2847	human	http://human.owl#NCI_C49227	Gallbladder_Epithelium
2848	human	http://human.owl#NCI_C49228	Gallbladder_Lamina_Propria
2849	human	http://human.owl#NCI_C49229	Gallbladder_Serosal_Surface
2850	human	http://human.owl#NCI_C49230	Choroid_Plexus_Epithelium_of_the_Fourth_Ventricle
2851	human	http://human.owl#NCI_C49232	Fourth_Ventricle_Ependyma
2852	human	http://human.owl#NCI_C49239	Gingival_Epithelium
2853	human	http://human.owl#NCI_C49240	Intestinal_Epithelium
2854	human	http://human.owl#NCI_C49241	Intestinal_Mucosa
2855	human	http://human.owl#NCI_C49242	Intestinal_Serosal_Surface
2856	human	http://human.owl#NCI_C49243	Intestinal_Smooth_Muscle_Tissue
2857	human	http://human.owl#NCI_C49244	Laryngeal_Mucous_Salivary_Gland
2858	human	http://human.owl#NCI_C49245	Laryngeal_Connective_Tissue
2859	human	http://human.owl#NCI_C49246	Laryngeal_Mucosa
2860	human	http://human.owl#NCI_C49247	Laryngeal_Epithelium
2861	human	http://human.owl#NCI_C49248	Choroid_Plexus_Epithelium_of_the_Lateral_Ventricle
2862	human	http://human.owl#NCI_C49249	Lateral_Ventricle_Ependyma
2863	human	http://human.owl#NCI_C49250	Left_Lung_Alveolar_Duct
2864	human	http://human.owl#NCI_C49251	Left_Lung_Alveolus
2865	human	http://human.owl#NCI_C49252	Left_Lung_Bronchiole
2866	human	http://human.owl#NCI_C49253	Hilar_Area_of_the_Left_Lung
2867	human	http://human.owl#NCI_C49254	Left_Lung_Respiratory_Bronchiole
2868	human	http://human.owl#NCI_C49255	Left_Lung_Terminal_Bronchiole
2869	human	http://human.owl#NCI_C49256	Lower_Respiratory_Tract_Cartilage
2870	human	http://human.owl#NCI_C49258	Lymphatic_Vessel_Endothelium
2871	human	http://human.owl#NCI_C49260	Lymphatic_Vessel_Smooth_Muscle_Tissue
2872	human	http://human.owl#NCI_C49261	Nasal_Cavity_Epithelium
2873	human	http://human.owl#NCI_C49262	Nasal_Cavity_Respiratory_Epithelium
2874	human	http://human.owl#NCI_C49263	Nasopharynx_Epithelium
2875	human	http://human.owl#NCI_C49264	Oropharynx_Epithelium
2876	human	http://human.owl#NCI_C49265	Ovarian_Capsule
2877	human	http://human.owl#NCI_C49266	Intercalated_Duct_of_the_Salivary_Gland_System
2878	human	http://human.owl#NCI_C49267	Intercalated_Duct_of_the_Pancreas
2879	human	http://human.owl#NCI_C49268	Pancreatic_Acinus
2880	human	http://human.owl#NCI_C49269	Penis_Erectile_Tissue
2881	human	http://human.owl#NCI_C49270	Prepuce_Epithelium
2882	human	http://human.owl#NCI_C49273	Renal_Tubule_Basement_Membrane
2883	human	http://human.owl#NCI_C49274	Renal_Tubule
2884	human	http://human.owl#NCI_C49276	Renal_Tubule_Epithelium
2885	human	http://human.owl#NCI_C49277	Right_Lung_Alveolar_Duct
2886	human	http://human.owl#NCI_C49278	Right_Lung_Alveolus
2887	human	http://human.owl#NCI_C49279	Right_Lung_Bronchiole
2888	human	http://human.owl#NCI_C49281	Hilar_Area_of_the_Right_Lung
2889	human	http://human.owl#NCI_C49282	Hilar_Area_of_the_Lung
2890	human	http://human.owl#NCI_C49285	Right_Lung_Respiratory_Bronchiole
2891	human	http://human.owl#NCI_C49294	Right_Lung_Terminal_Bronchiole
2892	human	http://human.owl#NCI_C49295	Seminal_Vesicle_Epithelium
2893	human	http://human.owl#NCI_C49296	Seminiferous_Epithelium
2894	human	http://human.owl#NCI_C49297	Small_Intestinal_Lamina_Propria
2895	human	http://human.owl#NCI_C49298	Large_Intestinal_Lamina_Propria
2896	human	http://human.owl#NCI_C49299	Gastrointestinal_Tract_Lamina_Propria
2897	human	http://human.owl#NCI_C49300	Tongue_Epithelium
2898	human	http://human.owl#NCI_C49301	Tongue_Skeletal_Muscle_Tissue
2899	human	http://human.owl#NCI_C49302	Trachea_Basement_Membrane
2900	human	http://human.owl#NCI_C49303	Trachea_Basal_Lamina
2901	human	http://human.owl#NCI_C49304	Trachea_Cartilage
2902	human	http://human.owl#NCI_C49305	Trachea_Lamina_Propria
2903	human	http://human.owl#NCI_C49306	Trachea_Smooth_Muscle_Tissue
2904	human	http://human.owl#NCI_C49307	Trachea_Submucosa
2905	human	http://human.owl#NCI_C49308	Tympanic_Epithelium
2906	human	http://human.owl#NCI_C49309	Urethra_Epithelium
2907	human	http://human.owl#NCI_C49310	Urethra_Transitional_Cell_Epithelium
2908	human	http://human.owl#NCI_C49311	Urethral_Gland
2909	human	http://human.owl#NCI_C49312	Uterus_Serosal_Surface
2910	human	http://human.owl#NCI_C49313	Vaginal_Epithelium
2911	human	http://human.owl#NCI_C49314	Vaginal_Squamous_Epithelium
2912	human	http://human.owl#NCI_C49315	Vas_Deferens_Epithelium
2913	human	http://human.owl#NCI_C49316	Pseudostratified_Columnar_Epithelium
2914	human	http://human.owl#NCI_C49317	Vein_Endothelium
2915	human	http://human.owl#NCI_C49318	Vena_Cava_Endothelium
2916	human	http://human.owl#NCI_C49319	Venule_Endothelium
2917	human	http://human.owl#NCI_C49320	Venous_System_Endothelium
2918	human	http://human.owl#NCI_C49321	Venous_System_Smooth_Muscle_Tissue
2919	human	http://human.owl#NCI_C49322	Left_Adrenal_Gland
2920	human	http://human.owl#NCI_C49323	Left_Testis
2921	human	http://human.owl#NCI_C49324	Left_Ureter
2922	human	http://human.owl#NCI_C49325	Right_Adrenal_Gland
2923	human	http://human.owl#NCI_C49326	Right_Testis
2924	human	http://human.owl#NCI_C49327	Right_Ureter
2925	human	http://human.owl#NCI_C49328	Retina_Layer
2926	human	http://human.owl#NCI_C49329	Arterial_System_Endothelium
2927	human	http://human.owl#NCI_C49330	Arterial_System_Smooth_Muscle_Tissue
2928	human	http://human.owl#NCI_C49331	Cerebral_Arachnoid_Membrane
2929	human	http://human.owl#NCI_C49332	Cerebral_Dura_Mater
2930	human	http://human.owl#NCI_C49333	Cerebral_Gray_Matter
2931	human	http://human.owl#NCI_C49334	Brain_White_Matter
2932	human	http://human.owl#NCI_C49335	Brain_Pia_Mater
2933	human	http://human.owl#NCI_C49346	Brain_Nucleus
2934	human	http://human.owl#NCI_C49347	Cerebral_White_Matter
2935	human	http://human.owl#NCI_C49473	Alveolar_Septum
2936	human	http://human.owl#NCI_C49477	Appendicular_Skeleton
2937	human	http://human.owl#NCI_C49478	Intestinal_Wall_Tissue
2938	human	http://human.owl#NCI_C49479	Convoluted_Tubule
2939	human	http://human.owl#NCI_C49481	Ear_Skin
2940	human	http://human.owl#NCI_C49482	Eyelid_Connective_Tissue
2941	human	http://human.owl#NCI_C49483	Gallbladder_Smooth_Muscle_Tissue
2942	human	http://human.owl#NCI_C49485	Heart_Septum
2943	human	http://human.owl#NCI_C49564	Inner_Canthus
2944	human	http://human.owl#NCI_C49571	Intervertebral_Disc
2945	human	http://human.owl#NCI_C49575	Joint_of_the_Rib
2946	human	http://human.owl#NCI_C49577	Vertebral_Joint
2947	human	http://human.owl#NCI_C49579	Liver_Lobe
2948	human	http://human.owl#NCI_C49580	Lower_Eyelid
2949	human	http://human.owl#NCI_C49581	Upper_Eyelid
2950	human	http://human.owl#NCI_C49582	Lower_Jaw_Tooth
2951	human	http://human.owl#NCI_C49583	Lower_Jaw_Incisor
2952	human	http://human.owl#NCI_C49584	Lower_Jaw_Molar
2953	human	http://human.owl#NCI_C49586	Lymph_Node_Lymphoid_Follicle
2954	human	http://human.owl#NCI_C49593	Nasal_Cartilage
2955	human	http://human.owl#NCI_C49594	Nasal_Turbinate
2956	human	http://human.owl#NCI_C49595	Oral_Cavity_Epithelium
2957	human	http://human.owl#NCI_C49596	Oropharyngeal_Lymphoid_Tissue
2958	human	http://human.owl#NCI_C49597	Outer_Canthus
