cue,response,R1.Strength
trenutno,sedaj,0.05
trenutno,relevantno,0.05
trenutno,ta hip,0.05
trenutno,zdaj,0.4
trenutno,uživanje,0.05
trenutno,daj,0.05
trenutno,dobro stanje,0.05
trenutno,dogajanje,0.05
trenutno,stanje,0.05
tretjina,povezanost,0.05
tretjina,ena,0.05
tretjina,delež,0.05
tretjina,del,0.1
tretjina,dobička,0.05
tretjina,hokej,0.05
tretjina,dve tretjini,0.05
tretjina,obroka,0.05
tretjina,četrtina,0.05
tretjina,torta,0.05
tretjina,tekme,0.05
tretjina,ulomek,0.15
tretjina,matematika,0.1
tretjina,dvojina,0.1
tretjina,mercedes,0.05
truditi,prizadevanje,0.05555555555555555
truditi,risanje,0.05555555555555555
truditi,v službi,0.05555555555555555
truditi,piti,0.05555555555555555
truditi,vztrajnost,0.05555555555555555
truditi,prizadevati,0.05555555555555555
truditi,kamen,0.05555555555555555
truditi,medosebni odnoi,0.05555555555555555
truditi,energija,0.1111111111111111
truditi,prizadevati si,0.1111111111111111
truditi,vztrajati,0.1111111111111111
truditi,poskušati,0.05555555555555555
truditi,trud,0.05555555555555555
truditi,delo,0.1111111111111111
tržno,raziskovanje,0.058823529411764705
tržno,zoprno,0.058823529411764705
tržno,zavajajoče,0.058823529411764705
tržno,tržnica,0.058823529411764705
tržno,oglaševanje,0.058823529411764705
tržno,finance,0.058823529411764705
tržno,trgovanje,0.058823529411764705
tržno,blago,0.17647058823529413
tržno,gospodarstvo,0.17647058823529413
tržno,sporočilo,0.058823529411764705
tržno,neumnost,0.058823529411764705
tržno,delo,0.058823529411764705
tržno,obnašanje,0.058823529411764705
tujec,arabec,0.05263157894736842
tujec,neznano,0.05263157894736842
tujec,drugačnost,0.05263157894736842
tujec,v domovini,0.05263157894736842
tujec,temnejsa polt,0.05263157894736842
tujec,priseljenec,0.05263157894736842
tujec,neznanec,0.15789473684210525
tujec,ne slovenec,0.05263157894736842
tujec,camus,0.05263157894736842
tujec,zgodba,0.05263157894736842
tujec,jezik,0.10526315789473684
tujec,domačin,0.05263157894736842
tujec,državljan druge države,0.05263157894736842
tujec,vesoljec,0.05263157894736842
tujec,potni list,0.05263157894736842
tujec,sumljiv,0.05263157894736842
tujina,tuji jezik,0.05555555555555555
tujina,počitnice,0.05555555555555555
tujina,država,0.1111111111111111
tujina,izobrazba,0.05555555555555555
tujina,druga država,0.05555555555555555
tujina,"druge države, tuji jeziki, potovanje",0.05555555555555555
tujina,hrvaška,0.05555555555555555
tujina,nedomačnost,0.05555555555555555
tujina,inozemstvo,0.2222222222222222
tujina,svet,0.05555555555555555
tujina,angleščina,0.05555555555555555
tujina,izkušnje,0.05555555555555555
tujina,dopust,0.05555555555555555
tujina,porto,0.05555555555555555
tukaj,težko mi je,0.047619047619047616
tukaj,zraven,0.047619047619047616
tukaj,tam,0.19047619047619047
tukaj,zemlja,0.047619047619047616
tukaj,geografija,0.047619047619047616
tukaj,lokacija,0.047619047619047616
tukaj,dom,0.047619047619047616
tukaj,in zdaj,0.047619047619047616
tukaj,zdaj,0.38095238095238093
tukaj,tule,0.047619047619047616
tukaj,tu,0.047619047619047616
turist,američan,0.1111111111111111
turist,turizem,0.1111111111111111
turist,obiskovalec,0.05555555555555555
turist,ameriški,0.05555555555555555
turist,pisanje,0.05555555555555555
turist,popotovanje,0.05555555555555555
turist,počitnice,0.05555555555555555
turist,azija,0.05555555555555555
turist,ljubljana,0.05555555555555555
turist,klobuk,0.05555555555555555
turist,bled,0.05555555555555555
turist,obisk,0.05555555555555555
turist,italija,0.05555555555555555
turist,gneča,0.05555555555555555
turist,popotnik,0.05555555555555555
turist,nahrbtnik,0.05555555555555555
turistični,turizem,0.1111111111111111
turistični,agencija,0.05555555555555555
turistični,obglegan,0.05555555555555555
turistični,vodnik,0.05555555555555555
turistični,počitnice,0.05555555555555555
turistični,bon,0.05555555555555555
turistični,delavec,0.05555555555555555
turistični,tehnik,0.05555555555555555
turistični,center,0.05555555555555555
turistični,pohodnik,0.05555555555555555
turistični,aranžma,0.1111111111111111
turistični,vodič,0.1111111111111111
turistični,kraj,0.05555555555555555
turistični,jaz,0.05555555555555555
turistični,ogled,0.05555555555555555
turizem,letalo,0.05555555555555555
turizem,doma,0.05555555555555555
turizem,promet,0.05555555555555555
turizem,ljudje,0.1111111111111111
turizem,sprostitev,0.05555555555555555
turizem,goriška brda,0.05555555555555555
turizem,počitnice,0.05555555555555555
turizem,turisti,0.05555555555555555
turizem,šola,0.05555555555555555
turizem,rečni,0.05555555555555555
turizem,gneča,0.05555555555555555
turizem,gost,0.05555555555555555
turizem,danes,0.05555555555555555
turizem,potovanje,0.1111111111111111
turizem,svet,0.05555555555555555
turizem,plaža,0.05555555555555555
turnir,pokal,0.05263157894736842
turnir,tenis,0.3157894736842105
turnir,športni,0.05263157894736842
turnir,konjeniški turnir,0.05263157894736842
turnir,šport,0.05263157894736842
turnir,odbojka,0.05263157894736842
turnir,lige orvakov,0.05263157894736842
turnir,šah,0.05263157894736842
turnir,tekma,0.05263157894736842
turnir,tekmovanje,0.05263157894736842
turnir,nogomet,0.10526315789473684
turnir,teniški,0.10526315789473684
tveganje,stalno,0.05
tveganje,prepad,0.05
tveganje,hazard,0.05
tveganje,nevarnost,0.1
tveganje,riziko,0.05
tveganje,finance,0.05
tveganje,adrenalin,0.05
tveganje,kazino,0.05
tveganje,finančno,0.1
tveganje,rizik,0.05
tveganje,bitcoin,0.05
tveganje,ljubezen,0.05
tveganje,žrtvovanje,0.05
tveganje,vlagati denar,0.05
tveganje,poškodba,0.05
tveganje,živčnost,0.05
tveganje,povečati,0.05
tveganje,bolezen,0.05
učenec,učitelj,0.16666666666666666
učenec,dijak,0.1111111111111111
učenec,v soli,0.05555555555555555
učenec,otrok,0.05555555555555555
učenec,šolar,0.05555555555555555
učenec,majhen,0.05555555555555555
učenec,sola,0.1111111111111111
učenec,šola,0.3333333333333333
učenec,osnovna sola,0.05555555555555555
učinek,posledica,0.1111111111111111
učinek,odziv,0.05555555555555555
učinek,efekt,0.05555555555555555
učinek,vpliv,0.2222222222222222
učinek,zdravljenja,0.05555555555555555
učinek,sinergija,0.05555555555555555
učinek,da je dober,0.05555555555555555
učinek,uspeh,0.05555555555555555
učinek,učinkovit,0.05555555555555555
učinek,delovanje,0.05555555555555555
učinek,zdravilo,0.05555555555555555
učinek,rezultat,0.16666666666666666
učinkovit,efektiven,0.05
učinkovit,načrt,0.05
učinkovit,efikasen,0.05
učinkovit,hiter,0.05
učinkovit,produktiven,0.05
učinkovit,učinek,0.05
učinkovit,primeren,0.05
učinkovit,izboljšanje,0.05
učinkovit,hitro,0.05
učinkovit,uspešen,0.05
učinkovit,v poklicu,0.05
učinkovit,sistem,0.05
učinkovit,jaz,0.05
učinkovit,deloven,0.1
učinkovit,pristop,0.05
učinkovit,da nekaj deluje,0.05
učinkovit,temeljit,0.05
učinkovit,dober,0.1
učitelj,profesor,0.10526315789473684
učitelj,zoprno,0.05263157894736842
učitelj,učenec,0.05263157894736842
učitelj,javni uslužbenec,0.05263157894736842
učitelj,matematike,0.05263157894736842
učitelj,učenik,0.05263157894736842
učitelj,šola,0.21052631578947367
učitelj,delovno mesto,0.05263157894736842
učitelj,poučevalec,0.05263157894736842
učitelj,najboljši,0.05263157894736842
učitelj,mati,0.05263157894736842
učitelj,služba,0.05263157894736842
učitelj,učiteljica,0.10526315789473684
učitelj,nespoštovan,0.05263157894736842
učiti,znati,0.05
učiti,poučevati,0.05
učiti,šola,0.15
učiti,learn,0.05
učiti,učitelj,0.2
učiti,jezik,0.05
učiti,mladino,0.05
učiti,veščine,0.05
učiti,knjiga,0.15
učiti,matematika,0.05
učiti,moč,0.05
učiti,zvezki,0.05
učiti,podajati znanje,0.05
udeleženec,predavanje,0.05555555555555555
udeleženec,sodelujoči,0.05555555555555555
udeleženec,promet,0.05555555555555555
udeleženec,človek,0.05555555555555555
udeleženec,3gjm,0.05555555555555555
udeleženec,sodelovanje,0.05555555555555555
udeleženec,prometna nesreča,0.05555555555555555
udeleženec,tekmovanje,0.05555555555555555
udeleženec,tekmovalec,0.05555555555555555
udeleženec,raziskava,0.05555555555555555
udeleženec,sopotnik,0.05555555555555555
udeleženec,gost,0.05555555555555555
udeleženec,sodelujoč,0.05555555555555555
udeleženec,oseba,0.1111111111111111
udeleženec,zbora,0.05555555555555555
udeleženec,prvenstva,0.05555555555555555
udeleženec,član,0.05555555555555555
udeležiti,srečanje,0.05555555555555555
udeležiti,iti,0.05555555555555555
udeležiti,sodelovati,0.1111111111111111
udeležiti,dogodek,0.05555555555555555
udeležiti,hoditi,0.05555555555555555
udeležiti,proslava,0.05555555555555555
udeležiti,tekmovanje,0.1111111111111111
udeležiti,participirati,0.05555555555555555
udeležiti,prireditev,0.05555555555555555
udeležiti,se,0.16666666666666666
udeležiti,priti,0.05555555555555555
udeležiti,se pridružiti nečemu,0.05555555555555555
udeležiti,koncerta,0.05555555555555555
udeležiti,biti del nečesa,0.05555555555555555
ugoden,cena,0.1
ugoden,nakup,0.05
ugoden,varčen,0.05
ugoden,komot,0.05
ugoden,prijeten,0.15
ugoden,ležeren,0.05
ugoden,popust,0.1
ugoden,izdelek,0.05
ugoden,hofer,0.05
ugoden,lidl,0.05
ugoden,poceni,0.25
ugoden,dober,0.05
ugotavljati,neznano,0.05263157894736842
ugotavljati,raziskovanje,0.10526315789473684
ugotavljati,analiza,0.05263157894736842
ugotavljati,iskati,0.05263157894736842
ugotavljati,očala,0.05263157894736842
ugotavljati,dejstva,0.10526315789473684
ugotavljati,znanost,0.05263157894736842
ugotavljati,spoznati,0.05263157894736842
ugotavljati,brainstorming,0.05263157894736842
ugotavljati,spraševati,0.05263157894736842
ugotavljati,najti resitev,0.05263157894736842
ugotavljati,razmislek,0.05263157894736842
ugotavljati,nesigurnost,0.05263157894736842
ugotavljati,matematika,0.05263157894736842
ugotavljati,razmišljati,0.10526315789473684
ugotavljati,ugotovitev,0.05263157894736842
ugotovitev,misli,0.058823529411764705
ugotovitev,uganka,0.058823529411764705
ugotovitev,dejstvo,0.11764705882352941
ugotovitev,sklep,0.058823529411764705
ugotovitev,misel,0.058823529411764705
ugotovitev,spoznanje,0.17647058823529413
ugotovitev,ideja,0.17647058823529413
ugotovitev,splošna,0.058823529411764705
ugotovitev,znanost,0.058823529411764705
ugotovitev,zaključek,0.17647058823529413
ujeti,ribo,0.05263157894736842
ujeti,catch,0.05263157894736842
ujeti,trenutek,0.05263157894736842
ujeti,žival,0.05263157894736842
ujeti,zgrabiti,0.05263157894736842
ujeti,mimogrede,0.05263157894736842
ujeti,zajeti,0.05263157894736842
ujeti,luknja,0.05263157894736842
ujeti,ptico,0.05263157894736842
ujeti,zapor,0.05263157894736842
ujeti,srečo,0.05263157894736842
ujeti,past,0.05263157894736842
ujeti,ptica,0.05263157894736842
ujeti,riba,0.10526315789473684
ujeti,nesvoboda,0.05263157894736842
ujeti,prijeti,0.05263157894736842
ujeti,žoga,0.05263157894736842
ujeti,moč,0.05263157894736842
ukvarjati,gora,0.05
ukvarjati,šport,0.05
ukvarjati,se s čim,0.05
ukvarjati,hobi,0.1
ukvarjati,se z nečim,0.05
ukvarjati,delati na čem,0.05
ukvarjati,zaposlitev,0.05
ukvarjati,strast,0.05
ukvarjati,poklic,0.05
ukvarjati,s slikanjem,0.05
ukvarjati,delati,0.25
ukvarjati,nekaj počeri,0.05
ukvarjati,nekaj početi,0.05
ukvarjati,delo,0.1
ulica,drevored,0.05263157894736842
ulica,otroci,0.05263157894736842
ulica,majhna cesta,0.05263157894736842
ulica,majhna,0.05263157894736842
ulica,naša,0.05263157894736842
ulica,slepa,0.05263157894736842
ulica,znana,0.05263157894736842
ulica,tema,0.05263157894736842
ulica,stanovanje,0.05263157894736842
ulica,dom,0.05263157894736842
ulica,naslov,0.10526315789473684
ulica,sosedi,0.05263157894736842
ulica,sosedje,0.05263157894736842
ulica,kraj,0.05263157894736842
ulica,igranje,0.05263157894736842
ulica,cesta,0.15789473684210525
umakniti,oditi,0.05
umakniti,ovire,0.05
umakniti,oddaljiti,0.05
umakniti,amandma,0.05
umakniti,varnost,0.05
umakniti,nevarnost,0.05
umakniti,proč,0.05
umakniti,odvzeti,0.05
umakniti,rože,0.05
umakniti,beg,0.05
umakniti,odstraniti,0.05
umakniti,izven dosega,0.05
umakniti,stopiti korak nazaj v fizičnem smislu,0.05
umakniti,s polise,0.05
umakniti,zamera,0.05
umakniti,se,0.05
umakniti,žoga,0.05
umakniti,ovira,0.05
umakniti,prostor,0.05
umakniti,odmakniti,0.05
umetnik,slikar,0.15
umetnik,art,0.05
umetnik,"slika, kri, beretka",0.05
umetnik,dali,0.05
umetnik,slika,0.1
umetnik,risba,0.05
umetnik,svoboda,0.05
umetnik,artist,0.05
umetnik,poet,0.05
umetnik,flamenko,0.05
umetnik,boem,0.05
umetnik,likovna,0.05
umetnik,radost,0.05
umetnik,galerija,0.05
umetnik,jaz,0.1
umetnik,lev,0.05
umetniški,navdih,0.05263157894736842
umetniški,stil,0.05263157894736842
umetniški,veselje,0.05263157894736842
umetniški,lepo,0.05263157894736842
umetniški,zanimiv,0.05263157894736842
umetniški,slika,0.05263157894736842
umetniški,ustvarjalen,0.05263157894736842
umetniški,likovni,0.10526315789473684
umetniški,gledališče,0.05263157894736842
umetniški,izpit,0.05263157894736842
umetniški,glasbeni,0.05263157894736842
umetniški,lutke,0.05263157894736842
umetniški,lionel messi,0.05263157894736842
umetniški,galerija,0.05263157894736842
umetniški,lep,0.05263157894736842
umetniški,vtis,0.05263157894736842
umetniški,muzej,0.05263157894736842
umetniški,bit,0.05263157894736842
umetnost,slikar,0.047619047619047616
umetnost,risanje,0.09523809523809523
umetnost,estetsko ustvarjanje,0.047619047619047616
umetnost,lepota,0.09523809523809523
umetnost,življenje,0.047619047619047616
umetnost,umetnostna terapija,0.047619047619047616
umetnost,slika,0.09523809523809523
umetnost,glasba,0.09523809523809523
umetnost,znanost,0.047619047619047616
umetnost,gledališče,0.047619047619047616
umetnost,likovna,0.09523809523809523
umetnost,ustvarjalnost,0.047619047619047616
umetnost,galerija,0.09523809523809523
umetnost,slikanje,0.047619047619047616
umetnost,kultura,0.047619047619047616
umreti,hocem,0.05263157894736842
umreti,mir,0.05263157894736842
umreti,prenehati živeti,0.05263157894736842
umreti,tiho,0.05263157894736842
umreti,te ni več med živimi,0.05263157894736842
umreti,izguba,0.05263157894736842
umreti,žara,0.05263157894736842
umreti,črna,0.05263157894736842
umreti,konec,0.15789473684210525
umreti,smrt,0.21052631578947367
umreti,žalost,0.05263157894736842
umreti,rak,0.05263157894736842
umreti,pogreb,0.10526315789473684
unija,združenje,0.10526315789473684
unija,evropa,0.10526315789473684
unija,enotnost,0.05263157894736842
unija,zveza,0.05263157894736842
unija,skupnost,0.15789473684210525
unija,združitev,0.05263157894736842
unija,povezava več držav,0.05263157894736842
unija,evropska,0.3684210526315789
unija,globalizem,0.05263157894736842
univerza,več fakultet,0.05555555555555555
univerza,v ljubljani,0.1111111111111111
univerza,visoka šola,0.05555555555555555
univerza,študij,0.1111111111111111
univerza,urejene stavbe,0.05555555555555555
univerza,ljubljana,0.1111111111111111
univerza,fakulteta,0.16666666666666666
univerza,šola,0.1111111111111111
univerza,znanje,0.1111111111111111
univerza,izpit,0.05555555555555555
univerza,šolanje,0.05555555555555555
uporabiti,vzemi to,0.05555555555555555
uporabiti,korist,0.05555555555555555
uporabiti,izrabiti,0.05555555555555555
uporabiti,znucano,0.05555555555555555
uporabiti,orodje,0.05555555555555555
uporabiti,navodila,0.05555555555555555
uporabiti,9,0.05555555555555555
uporabiti,vzeti,0.05555555555555555
uporabiti,moko,0.05555555555555555
uporabiti,porabiti,0.1111111111111111
uporabiti,stvar,0.05555555555555555
uporabiti,naprave,0.05555555555555555
uporabiti,aplikacijo,0.05555555555555555
uporabiti,dane možnosti,0.05555555555555555
uporabiti,glavo,0.05555555555555555
uporabiti,imeti,0.05555555555555555
uporabiti,enkratna uporaba,0.05555555555555555
uporabnik,droge,0.1
uporabnik,zvest,0.05
uporabnik,plačilo,0.05
uporabnik,človek,0.05
uporabnik,"tisti, ki uporablja",0.05
uporabnik,računalnik,0.1
uporabnik,generično,0.05
uporabnik,napredni,0.05
uporabnik,vsi mi,0.05
uporabnik,uporaba,0.05
uporabnik,storitev,0.1
uporabnik,žrtev sistemov,0.05
uporabnik,banka,0.05
uporabnik,oseba,0.05
uporabnik,sistema,0.05
uporabnik,user,0.05
uporabnik,nekdo ki uporablja nekaj,0.05
upoštevati,spoštovanje,0.1
upoštevati,spoštovati,0.05
upoštevati,biti obziren,0.05
upoštevati,pogoj,0.05
upoštevati,biti podrejen,0.05
upoštevati,promet,0.05
upoštevati,sprejeti,0.05
upoštevati,razumevanje,0.05
upoštevati,vzeti v obzir,0.05
upoštevati,komunikacija,0.05
upoštevati,da,0.05
upoštevati,želje,0.05
upoštevati,mnenje,0.05
upoštevati,vključevalnost,0.05
upoštevati,navodilo,0.05
upoštevati,predlog,0.05
upoštevati,pravila,0.1
upoštevati,nekoga,0.05
upraven,ministrstvo,0.05555555555555555
upraven,državni,0.05555555555555555
upraven,občina,0.05555555555555555
upraven,postopek,0.05555555555555555
upraven,vodenje,0.05555555555555555
upraven,uraden,0.05555555555555555
upraven,nezanimiv,0.05555555555555555
upraven,upravljanje,0.05555555555555555
upraven,birokratski,0.05555555555555555
upraven,uprava,0.05555555555555555
upraven,pomemben,0.05555555555555555
upraven,enota,0.16666666666666666
upraven,počasen,0.05555555555555555
upraven,odbor,0.05555555555555555
upraven,upravna enota,0.1111111111111111
upravljanje,vodstvo,0.05263157894736842
upravljanje,stroj,0.10526315789473684
upravljanje,denarja,0.05263157894736842
upravljanje,viličar,0.05263157894736842
upravljanje,vodenje,0.15789473684210525
upravljanje,z državo,0.05263157894736842
upravljanje,šole,0.05263157894736842
upravljanje,delanje,0.05263157894736842
